,age,nationality,gender,gender_text,hours,years,months,practice,TMS_q1,TMS_q2,TMS_q3,TMS_q4,TMS_q5,TMS_q6,TMS_q7,SSO_q1,SSO_q2,SSO_q3,SSO_q4,SSO_q5,SSO_q6,SSO_q7,SSO_q8,SSO_q9,SSO_q10,SSO_q11,SSO_q12,SSO_q13,SSO_q14,data_option,task_order,platform,user_agent,ID
178,21,United Kingdom,female,,0,0,0,,not_at_all,a_little,quite_a_bit,very_much,very_much,moderately,moderately,often_true,never_or_very_rarely_true,often_true,never_or_very_rarely_true,very_often_or_always_true,never_or_very_rarely_true,often_true,often_true,often_true,rarely_true,very_often_or_always_true,never_or_very_rarely_true,often_true,sometimes_true,FALSE,dots_span_breath_gabor_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",30738
179,19,United Kingdom,female,,0,0,0,,moderately,quite_a_bit,quite_a_bit,a_little,quite_a_bit,moderately,moderately,sometimes_true,rarely_true,sometimes_true,sometimes_true,rarely_true,rarely_true,sometimes_true,sometimes_true,often_true,often_true,sometimes_true,sometimes_true,rarely_true,rarely_true,FALSE,gabor_span_breath_dots_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.54",30739
180,19,United Kingdom,female,,0,0,0,,a_little,a_little,moderately,not_at_all,not_at_all,not_at_all,not_at_all,sometimes_true,sometimes_true,rarely_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,rarely_true,rarely_true,sometimes_true,sometimes_true,rarely_true,sometimes_true,FALSE,span_breath_dots_gabor_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",30740
181,19,United Kingdom,female,,0,0,0,,moderately,very_much,moderately,moderately,a_little,quite_a_bit,moderately,sometimes_true,sometimes_true,often_true,very_often_or_always_true,often_true,very_often_or_always_true,sometimes_true,very_often_or_always_true,often_true,sometimes_true,very_often_or_always_true,sometimes_true,often_true,sometimes_true,FALSE,dots_breath_span_gabor_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",30743
182,19,United Kingdom,male,,0,0,0,i dont,a_little,a_little,a_little,not_at_all,not_at_all,not_at_all,a_little,often_true,often_true,rarely_true,often_true,often_true,often_true,often_true,often_true,sometimes_true,sometimes_true,often_true,often_true,often_true,often_true,TRUE,dots_span_gabor_breath_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",30746
183,20,United Kingdom,female,,0,0,0,,a_little,moderately,quite_a_bit,moderately,moderately,moderately,moderately,often_true,sometimes_true,often_true,often_true,often_true,often_true,often_true,often_true,often_true,often_true,often_true,often_true,often_true,often_true,TRUE,gabor_span_dots_breath_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",30747
184,21,United Kingdom,female,,0,0,0,,not_at_all,a_little,a_little,a_little,a_little,a_little,a_little,sometimes_true,rarely_true,rarely_true,rarely_true,rarely_true,rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,often_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,FALSE,dots_gabor_breath_span_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15",30748
185,20,United Kingdom,female,,0,0,0,,a_little,moderately,moderately,moderately,moderately,moderately,moderately,often_true,sometimes_true,often_true,often_true,often_true,often_true,often_true,sometimes_true,sometimes_true,sometimes_true,rarely_true,sometimes_true,sometimes_true,sometimes_true,FALSE,breath_dots_gabor_span_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",30749
186,19,Ireland,female,,0,0,0,,not_at_all,a_little,moderately,quite_a_bit,moderately,a_little,a_little,sometimes_true,rarely_true,sometimes_true,rarely_true,sometimes_true,rarely_true,sometimes_true,often_true,often_true,often_true,often_true,often_true,sometimes_true,sometimes_true,FALSE,gabor_span_breath_dots_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36 Edg/112.0.1722.58",30751
187,18,United Kingdom,female,,0,0,0,,a_little,quite_a_bit,moderately,quite_a_bit,quite_a_bit,moderately,moderately,sometimes_true,sometimes_true,rarely_true,rarely_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,rarely_true,rarely_true,sometimes_true,sometimes_true,sometimes_true,often_true,FALSE,span_dots_gabor_breath_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",30752
188,18,United Kingdom,female,,0,0,0,,moderately,moderately,quite_a_bit,quite_a_bit,a_little,moderately,a_little,rarely_true,rarely_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,often_true,sometimes_true,sometimes_true,often_true,often_true,often_true,often_true,FALSE,dots_span_breath_gabor_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",30756
189,31,United Kingdom,male,,500,5,20,ISHTA approach (yogic),a_little,a_little,very_much,moderately,a_little,moderately,very_much,rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,rarely_true,never_or_very_rarely_true,rarely_true,sometimes_true,sometimes_true,sometimes_true,rarely_true,rarely_true,never_or_very_rarely_true,rarely_true,TRUE,gabor_span_dots_breath_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",30758
190,19,United Kingdom,female,,10,1,2,stretches and breathing exercises.,a_little,moderately,quite_a_bit,moderately,moderately,a_little,quite_a_bit,often_true,sometimes_true,often_true,often_true,sometimes_true,sometimes_true,often_true,rarely_true,sometimes_true,sometimes_true,often_true,very_often_or_always_true,often_true,often_true,FALSE,gabor_dots_breath_span_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36 Edg/112.0.1722.48",30760
191,23,United Kingdom,female,,20,2,1,guided meditation using podcasts,a_little,moderately,quite_a_bit,a_little,a_little,quite_a_bit,a_little,often_true,often_true,very_often_or_always_true,very_often_or_always_true,often_true,often_true,very_often_or_always_true,often_true,often_true,often_true,very_often_or_always_true,very_often_or_always_true,often_true,often_true,TRUE,span_gabor_dots_breath_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",30764
192,18,United Kingdom,female,,0,0,0,,quite_a_bit,quite_a_bit,very_much,moderately,quite_a_bit,a_little,not_at_all,sometimes_true,sometimes_true,often_true,very_often_or_always_true,rarely_true,rarely_true,sometimes_true,sometimes_true,often_true,often_true,sometimes_true,very_often_or_always_true,rarely_true,sometimes_true,TRUE,gabor_span_dots_breath_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",30766
193,19,Greece,female,,6,1,0,Sleep meditation,a_little,moderately,a_little,a_little,very_much,very_much,moderately,often_true,often_true,sometimes_true,sometimes_true,often_true,often_true,often_true,often_true,often_true,often_true,often_true,often_true,often_true,often_true,TRUE,dots_span_breath_gabor_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36 Edg/112.0.1722.39",30767
194,19,Greece,female,,3,0,0,yoga,moderately,moderately,quite_a_bit,quite_a_bit,moderately,very_much,a_little,often_true,sometimes_true,sometimes_true,often_true,often_true,often_true,often_true,often_true,sometimes_true,sometimes_true,sometimes_true,often_true,often_true,very_often_or_always_true,TRUE,gabor_dots_span_breath_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",30768
195,19,United Kingdom,male,,0,0,0,,quite_a_bit,moderately,a_little,moderately,a_little,a_little,moderately,rarely_true,rarely_true,rarely_true,sometimes_true,never_or_very_rarely_true,sometimes_true,often_true,often_true,often_true,sometimes_true,rarely_true,rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,TRUE,dots_breath_gabor_span_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",30771
196,19,United Kingdom,female,,0,0,0,,a_little,not_at_all,a_little,moderately,not_at_all,not_at_all,a_little,sometimes_true,rarely_true,rarely_true,sometimes_true,often_true,sometimes_true,sometimes_true,rarely_true,rarely_true,sometimes_true,sometimes_true,rarely_true,rarely_true,sometimes_true,FALSE,dots_span_breath_gabor_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",30773
197,20,United Kingdom,female,,0,0,0,,moderately,moderately,very_much,moderately,not_at_all,a_little,moderately,often_true,rarely_true,rarely_true,sometimes_true,often_true,often_true,sometimes_true,sometimes_true,often_true,rarely_true,often_true,rarely_true,sometimes_true,rarely_true,TRUE,breath_dots_span_gabor_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",30775
198,20,United Kingdom,female,,0,0,0,,not_at_all,not_at_all,not_at_all,a_little,a_little,a_little,not_at_all,sometimes_true,sometimes_true,rarely_true,rarely_true,sometimes_true,rarely_true,rarely_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,often_true,often_true,TRUE,dots_breath_gabor_span_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",30778
199,19,United Kingdom,female,,5,0,0,,moderately,a_little,quite_a_bit,a_little,a_little,a_little,a_little,sometimes_true,sometimes_true,often_true,often_true,very_often_or_always_true,often_true,often_true,often_true,often_true,often_true,sometimes_true,sometimes_true,often_true,sometimes_true,FALSE,dots_span_breath_gabor_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",30779
200,20,United Kingdom,male,,1,0,0,Gave it a go but thought too much and lacked the time to discipline myself,a_little,not_at_all,not_at_all,moderately,a_little,very_much,not_at_all,sometimes_true,never_or_very_rarely_true,often_true,rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,very_often_or_always_true,very_often_or_always_true,often_true,rarely_true,often_true,sometimes_true,very_often_or_always_true,rarely_true,TRUE,gabor_breath_span_dots_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",30780
201,18,Poland,male,,0,0,0,,a_little,not_at_all,moderately,a_little,quite_a_bit,quite_a_bit,a_little,sometimes_true,rarely_true,sometimes_true,rarely_true,sometimes_true,never_or_very_rarely_true,often_true,very_often_or_always_true,often_true,rarely_true,often_true,rarely_true,rarely_true,sometimes_true,FALSE,span_breath_gabor_dots_end,FALSE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",30782
202,21,Turkey,female,,0,0,0,,moderately,quite_a_bit,a_little,not_at_all,not_at_all,moderately,quite_a_bit,sometimes_true,never_or_very_rarely_true,rarely_true,often_true,very_often_or_always_true,very_often_or_always_true,often_true,very_often_or_always_true,often_true,sometimes_true,very_often_or_always_true,sometimes_true,often_true,often_true,FALSE,breath_span_dots_gabor_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",30783
203,21,United Kingdom,female,,52,1,4,yoga,not_at_all,moderately,moderately,a_little,quite_a_bit,a_little,quite_a_bit,sometimes_true,sometimes_true,sometimes_true,sometimes_true,often_true,often_true,very_often_or_always_true,very_often_or_always_true,often_true,often_true,often_true,often_true,sometimes_true,often_true,TRUE,span_breath_dots_gabor_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36",30784
204,19,Austria,female,,0,0,0,,a_little,moderately,a_little,moderately,quite_a_bit,quite_a_bit,moderately,often_true,often_true,rarely_true,often_true,often_true,sometimes_true,often_true,very_often_or_always_true,sometimes_true,often_true,very_often_or_always_true,sometimes_true,often_true,sometimes_true,FALSE,breath_span_dots_gabor_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",30785
205,20,United Kingdom,male,,0,0,0,,moderately,a_little,a_little,not_at_all,not_at_all,a_little,quite_a_bit,sometimes_true,often_true,often_true,rarely_true,sometimes_true,often_true,very_often_or_always_true,sometimes_true,very_often_or_always_true,never_or_very_rarely_true,often_true,never_or_very_rarely_true,very_often_or_always_true,very_often_or_always_true,TRUE,span_dots_breath_gabor_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",30788
206,21,United Kingdom,male,,12,1,1,,moderately,very_much,quite_a_bit,a_little,very_much,quite_a_bit,a_little,rarely_true,rarely_true,very_often_or_always_true,very_often_or_always_true,often_true,often_true,sometimes_true,often_true,often_true,often_true,sometimes_true,sometimes_true,rarely_true,rarely_true,FALSE,dots_breath_span_gabor_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",30790
207,20,United Kingdom,male,,30,0,0,using headspace to learn meditation techniques last year,moderately,quite_a_bit,moderately,a_little,moderately,a_little,a_little,sometimes_true,rarely_true,sometimes_true,sometimes_true,very_often_or_always_true,often_true,often_true,sometimes_true,sometimes_true,sometimes_true,often_true,rarely_true,sometimes_true,sometimes_true,TRUE,gabor_dots_span_breath_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36 Edg/112.0.1722.48",30792
208,19,United Kingdom,female,,0,0,0,,not_at_all,moderately,moderately,a_little,moderately,quite_a_bit,moderately,often_true,rarely_true,sometimes_true,rarely_true,often_true,rarely_true,often_true,often_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,rarely_true,FALSE,breath_dots_span_gabor_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Safari/605.1.15",30794
209,20,"Virgin Islands, British",female,,1,2,1,it does not help my anxiety i cannot focus when meditating,moderately,moderately,quite_a_bit,quite_a_bit,moderately,quite_a_bit,quite_a_bit,often_true,sometimes_true,often_true,often_true,often_true,often_true,sometimes_true,often_true,sometimes_true,often_true,very_often_or_always_true,very_often_or_always_true,rarely_true,sometimes_true,TRUE,span_breath_gabor_dots_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",30795
210,19,United Kingdom,female,,10,0,2,yoga,quite_a_bit,moderately,quite_a_bit,quite_a_bit,quite_a_bit,quite_a_bit,quite_a_bit,very_often_or_always_true,often_true,rarely_true,often_true,often_true,never_or_very_rarely_true,often_true,very_often_or_always_true,often_true,often_true,very_often_or_always_true,often_true,very_often_or_always_true,often_true,FALSE,gabor_span_dots_breath_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",30796
211,19,United Kingdom,female,,0,0,0,,a_little,a_little,a_little,a_little,not_at_all,a_little,moderately,sometimes_true,rarely_true,sometimes_true,rarely_true,sometimes_true,rarely_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,rarely_true,rarely_true,TRUE,gabor_breath_span_dots_end,sona,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.100",30797
212,19,United Kingdom,female,,0,0,0,,moderately,not_at_all,a_little,a_little,a_little,not_at_all,a_little,sometimes_true,sometimes_true,sometimes_true,sometimes_true,often_true,often_true,sometimes_true,sometimes_true,often_true,often_true,often_true,often_true,rarely_true,rarely_true,FALSE,dots_gabor_span_breath_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15",30799
213,20,Bulgaria,female,,1,2,0,yoga,moderately,moderately,moderately,a_little,a_little,quite_a_bit,moderately,sometimes_true,sometimes_true,sometimes_true,often_true,often_true,sometimes_true,often_true,very_often_or_always_true,very_often_or_always_true,often_true,often_true,often_true,often_true,sometimes_true,FALSE,dots_span_breath_gabor_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",30803
214,20,Portugal,female,,50,3,1,Guided breath meditation,moderately,a_little,a_little,not_at_all,not_at_all,moderately,moderately,often_true,rarely_true,sometimes_true,often_true,rarely_true,rarely_true,sometimes_true,sometimes_true,often_true,often_true,often_true,often_true,often_true,sometimes_true,TRUE,dots_gabor_span_breath_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",30804
215,20,United Kingdom,female,,10,5,1,when necessary,moderately,very_much,quite_a_bit,a_little,a_little,a_little,quite_a_bit,sometimes_true,rarely_true,sometimes_true,often_true,rarely_true,rarely_true,sometimes_true,sometimes_true,often_true,often_true,sometimes_true,rarely_true,often_true,often_true,FALSE,dots_gabor_span_breath_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15",30805
